% # columns="iter, evals, sigma, 0, fitness, xbest" seed=900089, Sat Nov 22 19:15:27 2025, <python>{}</python>
1 20 0.4843565001214493 0 -0.36930898640786586 0.026712560635222926 -0.1802177199547578 -0.5574018122091495 -0.6559908412161862 0.24855791076966094 0.3978618541292598 -0.6787442752611843 -0.9585614811070269 1.0424218894298771
2 40 0.5092444051096098 0 -5.923689870874801 0.6301728895248588 -0.5009160283482149 -0.01559945384727597 0.6046386447611309 0.1719064803428111 0.8595715871257196 -0.21494404712075055 0.6690266227295478 0.026723393360091857
3 60 0.522395316850545 0 -2.4118406220551845 1.1949300439731374 -0.39926954083135213 -0.33995257970185644 1.1246297123787699 1.289336496054034 0.5311104310021414 -0.3550171778270784 0.15195406873578304 -0.5120727843727575
4 80 0.6265548385766537 0 -3.343918966585938 -0.06303287182632744 0.635674874638755 -0.11036456838690945 0.1587684200887507 1.430326275569762 1.3985273635636384 -0.5038251145743937 0.7618571183528283 0.337921047218398
5 100 0.6592641477318899 0 -1.366188753958423 0.05004222486290111 -0.6950656272651151 -0.2005989244232826 0.10978550145538535 0.6614237190062093 0.5638087993796661 0.7857583970680825 0.20201720860906341 -0.3119919010403565
6 120 0.6299566599981157 0 -2.262088061165553 0.1977704450934946 -0.17988666583221316 0.4726725780466299 0.18844210385007512 1.0401075658146377 0.9412626951039009 -0.9872135550509414 0.48161960078250055 -0.6141062176323844
